 order_id, shop_id, shop_category,-, user_historical_order,status, pay_type,original_price,price_after_restaurant_promotion,realpay_price, total_delivery_price, ata, eta, coupon_batch_id
a2690,5400,Dessert,4599,1,Completed,1,18800,18940,10940,3700,30,58,55226502
a2095,2600,Pizza,6700,4,Completed,1,23000,20650,17650,3900,30,58,55222722
a3948,7400,Pizza,731,1,Completed,2,15500,9550,4050,1800,15,43,55226842
a5163,2000,Postry,6209,1,Completed,2,12500,14800,14800,2300,11,39,null
a5128,6900,Sandwiches,7629,2,Completed,1,25000,27700,27700,2700,23,51,null
a5186,9900,Sushi,3234,6,Completed,1,14900,16700,7200,1800,20,48,55226352
a5085,8300,Sushi,5869,1,Completed,2,21100,10550,6550,0,15,43,55226840
a3968,6400,Tacos,3534,2,Completed,2,14800,14060,10360,3700,28,56,55226944
a5214,6600,Tacos,4947,27,Completed,1,6000,8800,6000,2800,22,50,55220878
a5054,9000,Burger,3530,5,Completed,1,15800,11600,11600,3700,36,65,null
a1927,700,Burger,7335,1,Completed,2,11000,9400,5400,3900,33,62,55226840
a1965,7600,Burger,3284,4,Completed,1,32100,35300,25800,3200,24,53,55226352
a4247,1900,Dessert,6767,3,Completed,1,8000,7700,7700,3700,26,55,null
a3777,8300,Dessert,3676,2,Completed,2,18700,21400,21400,2700,17,46,null
a4118,8200,Snacks,5899,5,Completed,1,6000,9100,0,3100,28,57,55226350
a5117,400,Snacks,4604,4,Completed,1,18500,13400,13400,2300,18,47,null
a5167,6600,Snacks,1068,1,Completed,2,4200,5700,0,1500,8,37,55227000
a2967,8300,Sushi,990,27,Completed,2,4900,4900,4900,0,17,46,null
a4736,9900,Tacos,2660,3,Completed,2,9000,8500,8500,3100,23,52,null
a2349,5800,Tacos,4119,12,Completed,1,24500,17100,17100,2400,22,51,null
a1187,800,Tacos,1828,5,Completed,2,16100,11500,11500,2200,18,47,null
a4921,5100,Tortas,7291,1,Completed,2,6500,10200,4700,3700,19,48,55226842
a5353,7500,Wings,5109,5,Completed,2,8750,12450,2950,3700,21,50,55226352
a2359,700,Burger,9842,6,Completed,2,13800,10800,1300,3900,23,53,55226352
a3778,6400,Burger,430,1,Completed,1,25400,28600,28600,3200,19,49,null
a1201,2300,Empanadas,7155,27,Completed,1,36300,27125,15125,3200,24,54,55178218
a2785,7300,Sushi,9758,10,Completed,2,16100,18500,9000,2400,26,56,55226352
a5234,6800,Tacos,9158,26,Completed,2,8400,11100,11100,2700,14,44,null
a1003,300,Dessert,1358,8,Completed,1,4500,7600,0,3100,20,51,55226350
a4230,2300,Pizza,8063,9,Completed,2,20200,24100,16870,3900,26,57,55192700
a3621,3000,Tacos,3888,4,Completed,1,7600,8580,6006,2400,17,49,55220392
a2569,5900,Dessert,2016,8,Completed,2,5700,9400,5700,3700,24,57,55220884
a5479,4500,Pozole,580,16,Completed,1,9700,12900,12900,3200,21,54,null
a2718,6600,Sushi,2918,5,Completed,1,15000,12900,3400,3900,24,57,55226352
a2979,5300,Tacos,9881,16,Completed,1,11900,14300,14300,2400,20,53,null
a1126,2800,Burrito,6100,6,Completed,1,20300,17310,7810,3100,20,54,55226350
a4004,8000,Tacos,5491,1,Completed,2,4300,6600,0,2300,19,54,55223770
a4568,1400,French Fries,7774,1,Completed,1,12000,11800,6800,2800,23,59,55226844
a2268,9800,Sushi,5684,1,Completed,2,6800,9400,4300,2600,18,55,55226850
a3403,4600,Burrito,5984,null,Courier canceled,1,19800,14680,14680,2800,27,53,null
a1828,5600,Seafood,9224,null,Courier canceled,1,27700,30800,30800,3100,33,45,null
a4138,1100,Pizza,9114,null,CS cancel,2,29900,32900,29900,3000,8,51,55226944
a4097,2500,Tacos,7510,null,CS cancel,2,26200,29900,25900,3700,12,44,55226840
a3497,4400,Tacos,8230,null,CS cancel,2,9000,11600,11600,2600,17,41,null
a2063,3700,Wings,1721,null,CS cancel,2,10000,12800,12800,3800,60,79,null
a1711,4800,Tacos,8058,null,CS cancel,1,99500,55950,51950,3700,52,70,55226840
a5164,1100,Pizza,1217,null,CS cancel,1,29900,34600,29900,4700,34,50,55226662
a2775,300,Tacos,2821,null,CS cancel,2,14000,12200,9800,2400,29,41,55226944
a3106,7500,Tacos,5295,null,CS cancel,2,8200,10000,10000,1800,22,33,null
a2467,7000,Wings,4631,null,CS cancel,2,21000,23800,23800,2800,36,43,null
a4678,9800,Sushi,3860,null,CS cancel,2,8750,7050,50,1800,30,36,55223770
a1562,5400,Pizza,1913,null,CS cancel,2,13900,16000,16000,2100,34,38,null
a1933,5400,Pizza,28,null,CS cancel,2,13900,16300,6800,2400,40,43,55226352
a2822,4700,Pizza,2596,null,CS cancel,2,27800,30300,30300,2500,46,48,null
a3954,7800,Burger,4930,null,CS cancel,2,29500,31300,31300,1800,31,32,null
a2769,6300,Burger,8926,null,CS cancel,2,5200,8300,5200,3100,48,48,55226944
a2240,5500,Pozole,5613,null,CS cancel,1,51500,43300,41200,2100,37,36,55226944
a1748,5400,Pizza,4532,null,CS cancel,2,14400,9300,9300,2100,37,35,null
a2875,4400,Dessert,5575,null,CS cancel,2,17800,13960,12960,1500,32,29,55226620
a1614,5400,Dessert,5479,null,CS cancel,2,13200,14680,11680,3700,48,43,55222722
a4594,5100,Tortas,6748,null,CS cancel,2,11500,13500,13500,2000,40,35,null
a4991,4700,Tortas,7461,null,CS cancel,2,11500,13300,11500,1800,29,23,55220896
a4628,2200,Pizza,6283,null,CS cancel,1,13900,16400,11300,2500,51,44,55226850
a5270,6800,Antojitos,5873,null,CS cancel,2,15200,11100,8900,2200,53,45,55220888
a5024,9500,Quesadillas,9670,null,CS cancel,2,2400,5500,5500,3100,49,40,null
a4171,5100,Tortas,6553,null,CS cancel,2,19300,23000,23000,3700,56,47,null
a2885,3600,Antojitos,2901,null,CS cancel,1,5300,7100,7100,1800,49,39,null
a4165,3600,Antojitos,2901,null,CS cancel,1,5300,7100,7100,1800,49,39,null
a4349,5300,Wings,8529,null,CS cancel,1,14900,17700,14900,2800,60,50,55226944
a2917,9700,Burger,3986,null,CS cancel,1,19400,21600,21600,2200,43,32,null
a3220,4500,Pizza,2491,null,CS cancel,2,34800,31830,31830,1800,43,32,null
a4482,6100,Coffee,5073,null,CS cancel,2,7000,6000,6000,1800,38,26,null
a3209,8500,Chilaquiles,8037,null,CS cancel,2,23000,17300,15500,1800,48,35,55226944
a4460,5100,Pozole,5062,null,CS cancel,2,19500,18525,18525,2100,49,35,null
a1786,700,Burger,9568,null,CS cancel,2,17800,11300,6300,2400,66,47,55226844
a2909,3000,Burger,1071,null,CS cancel,2,38000,39800,39800,1800,51,32,null
a4537,1700,Dessert,3954,null,CS cancel,2,4600,7400,4600,2800,57,37,55220894
a4283,5000,Dessert,3311,null,CS cancel,1,31500,34600,34600,3100,66,43,null
a4276,8400,Pizza,6161,null,CS cancel,2,15000,16800,15000,1800,65,42,55226944
a3096,8500,Pollo,8805,null,CS cancel,1,38400,26100,25100,3700,73,48,55226620
a2330,8300,Wings,3223,null,CS cancel,2,37000,38800,38800,1800,63,35,null
a3747,400,Snacks,8005,null,CS cancel,1,22500,16900,11900,3100,73,44,55178212
a4225,400,Snacks,4989,null,CS cancel,2,28500,16700,16700,2300,74,43,null
a5327,3600,Burger,72,null,CS cancel,1,63800,40780,38280,2500,79,47,55226616
a3779,6400,Pozole,7226,null,CS cancel,2,28800,31400,27400,2600,69,37,55226840
a1720,5200,Dessert,1599,null,CS cancel,1,53800,34780,34780,2500,85,50,null
a3988,4000,Sushi,7077,null,CS cancel,1,50900,22835,22835,0,79,39,null
a3496,1200,Pizza,6370,null,CS cancel,1,32300,34500,32300,2200,81,36,55220892
a2567,500,Burger,3297,null,CS cancel,2,9800,8660,6860,1800,83,36,55226944
a3243,3500,Pizza,5157,null,CS cancel,1,32500,21800,17800,2300,85,37,55226840
a3719,500,Sushi,1987,null,CS cancel,2,28600,26080,22880,3200,108,48,55226944
a2512,9900,Pizza,3654,null,CS cancel,2,10500,13100,10500,2600,125,54,55226944
a3737,1300,Burger,7352,null,CS cancel,2,34000,37200,37200,3200,143,51,null
a1270,5200,Dessert,8883,null,Eater cancels order,1,36850,25610,0,3500,0,71,null
a1274,5900,Sushi,334,null,Eater cancels order,1,19500,22600,0,3100,0,71,55223790
a2011,5900,Sushi,334,null,Eater cancels order,1,19500,22600,0,3100,0,71,55223790
a3837,7100,Seafood,5553,null,Eater cancels order,1,13500,15850,0,3700,0,64,55226494
a1261,2900,Pizza,4594,null,Eater cancels order,1,15900,14230,0,3100,0,63,55226616
a1295,700,Burger,7887,null,Eater cancels order,1,15700,10950,0,3100,0,61,null
a2425,5900,Sushi,334,null,Eater cancels order,1,19500,22100,0,2600,0,61,55223790
a2015,3600,Wings,3815,null,Eater cancels order,1,53000,56700,0,3700,0,61,null
a2385,3600,Wings,3815,null,Eater cancels order,1,53000,56700,0,3700,0,61,null
a4705,200,Sushi,6768,null,Eater cancels order,1,38000,22100,0,3100,0,60,null
a2042,700,Burger,2835,null,Eater cancels order,1,6500,10000,0,3500,0,59,null
a3328,5100,Ramen,6129,null,Eater cancels order,1,37000,21100,0,2600,0,58,55226944
a5419,9200,Dessert,7129,null,Eater cancels order,1,16000,11100,0,3100,0,57,null
a5435,4800,Meat,1488,null,Eater cancels order,1,6500,10400,0,3900,0,57,55226348
a5434,5600,Pizza,149,null,Eater cancels order,1,40400,23900,0,3700,0,57,55226500
a4709,200,Sushi,6768,null,Eater cancels order,1,48900,28700,0,3100,0,57,null
a2657,400,Burger,399,null,Eater cancels order,2,11000,8300,1300,2800,1,57,55223770
a2605,700,Sushi,9180,null,Eater cancels order,1,40500,42700,0,2200,0,56,55220894
a2035,5800,Tacos,4698,null,Eater cancels order,1,9000,11350,0,3700,0,56,55220392
a2012,8400,Wings,4321,null,Eater cancels order,1,40800,44700,0,3900,0,56,55179736
a1450,500,Burger,1975,null,Eater cancels order,1,5500,7550,0,3700,0,55,55220882
a1997,700,Dessert,6777,null,Eater cancels order,1,14200,18100,0,3900,0,55,55226944
a2623,5200,Dessert,9095,null,Eater cancels order,1,11000,10300,0,3700,0,55,null
a1365,5400,Pizza,5027,null,Eater cancels order,2,13900,17000,13000,3100,3,58,55226840
a5417,9200,Dessert,7129,null,Eater cancels order,1,16000,11700,0,3700,0,54,null
a5148,5100,Drinks,4918,null,Eater cancels order,2,14900,17100,14900,2200,0,54,55226944
a2405,1900,Ice Creame,5159,null,Eater cancels order,1,15000,17300,0,2300,0,54,55226616
a2009,1100,Bakery,5965,null,Eater cancels order,1,21700,20960,20960,3600,0,53,null
a1277,6300,Burger,218,null,Eater cancels order,1,12100,12100,0,0,0,53,null
a2413,700,Burger,4032,null,Eater cancels order,1,13800,10000,0,3100,0,53,null
a3858,7100,Seafood,8177,null,Eater cancels order,1,12900,13810,0,2200,0,53,null
a3868,7100,Seafood,8177,null,Eater cancels order,1,12900,13810,0,2200,0,53,null
a5403,400,Snacks,3540,null,Eater cancels order,1,15000,12000,0,3000,0,53,55226502
a2036,700,Burger,5456,null,Eater cancels order,1,13800,9300,0,2400,0,52,55222722
a3840,7200,Burger,7777,null,Eater cancels order,1,19500,14500,0,2800,0,52,55226842
a5461,6400,Burger,1643,null,Eater cancels order,1,10500,13200,0,3700,0,52,55226842
a5244,400,Burrito,5007,null,Eater cancels order,2,8900,9040,2040,3700,2,54,55223770
a4548,4000,Sushi,3887,null,Eater cancels order,1,13500,9775,0,3700,1,53,55226494
a4228,9800,Tacos,8882,null,Eater cancels order,1,8500,10700,700,3900,1,53,55226494
a3521,5900,Tacos,4962,null,Eater cancels order,1,10500,14200,0,3700,0,52,55226842
a1474,3000,Wings,8174,null,Eater cancels order,1,45000,30700,0,3700,0,52,55178216
a2608,5400,Pizza,6016,null,Eater cancels order,1,23900,26300,0,2400,0,51,null
a2625,5400,Pizza,6016,null,Eater cancels order,1,23900,26300,0,2400,0,51,null
a3338,5600,Pizza,492,null,Eater cancels order,1,16900,10950,0,2500,0,51,null
a2609,7600,Quesadillas,7064,null,Eater cancels order,1,9900,9040,0,3100,0,51,null
a1292,2600,Tacos,4711,null,Eater cancels order,1,62500,65000,0,2500,0,51,null
a2406,700,Tacos,7532,null,Eater cancels order,1,24000,14500,0,2500,0,51,null
a1471,3000,Wings,8001,null,Eater cancels order,1,55200,35620,0,2500,0,51,null
a2382,3300,Wings,868,null,Eater cancels order,1,5000,7500,0,2500,0,51,55226944
a3366,6400,Burger,8419,null,Eater cancels order,2,7400,11100,6100,3700,1,51,55178212
a4700,1300,Burger,8838,null,Eater cancels order,1,25800,28400,0,2600,0,50,55226944
a5062,9000,Dessert,860,null,Eater cancels order,2,11000,13100,3600,2100,2,52,55226348
a1443,6300,Ice Creame,8431,null,Eater cancels order,1,4500,7600,0,3100,0,50,55226944
a4685,7400,Pizza,7062,null,Eater cancels order,1,61000,33600,0,3100,0,50,55226840
a4708,200,Sushi,6460,null,Eater cancels order,1,42000,24100,0,3100,0,50,55226620
a3510,8100,Tacos,3452,null,Eater cancels order,1,15600,18700,0,3100,0,50,55226500
a5459,6600,Tacos,4711,null,Eater cancels order,1,91500,94300,0,2800,0,50,null
a2194,3000,Wings,6404,null,Eater cancels order,1,53800,34580,0,2300,0,50,null
a2409,3300,Wings,868,null,Eater cancels order,1,3000,5500,0,2500,0,50,55226944
a4233,9400,Ice Creame,5751,null,Eater cancels order,2,6500,9000,6500,2500,1,50,55222722
a2614,6300,Ice Creame,8431,null,Eater cancels order,1,3200,6300,0,3100,0,49,55226944
a5407,3000,Postry,1978,null,Eater cancels order,1,11000,14100,0,3100,0,49,null
a2633,900,Snacks,5587,null,Eater cancels order,1,9000,8500,0,3100,0,49,55226944
a1482,2500,Sushi,5122,null,Eater cancels order,1,74200,40200,0,3100,0,49,55226944
a2638,9800,Sushi,7786,null,Eater cancels order,1,40200,42400,0,2200,0,49,null
a5249,8000,Tacos,8215,null,Eater cancels order,1,18100,19200,15500,3700,4,53,55226676
a2184,6800,Bakery,8429,null,Eater cancels order,1,8750,8900,0,3100,0,48,55226666
a2211,6800,Bakery,8429,null,Eater cancels order,1,8750,8900,0,3100,0,48,55226666
a3859,1300,Burger,9907,null,Eater cancels order,1,24600,27200,0,2600,0,48,null
a2389,7400,Burrito,6752,null,Eater cancels order,1,40700,43300,0,2600,0,48,null
a5447,4000,Ice Creame,633,null,Eater cancels order,1,11000,14000,0,3000,0,48,null
a2304,5400,Pizza,2418,null,Eater cancels order,1,26500,16400,13900,2500,1,49,55220880
a1490,6600,Pizza,5378,null,Eater cancels order,1,27500,21750,0,2500,0,48,55226944
a3310,5600,Pizza,6398,null,Eater cancels order,1,35800,20200,0,2300,0,48,55223790
a2624,900,Snacks,5836,null,Eater cancels order,1,89800,55680,0,1800,0,48,55226842
a1279,6700,Sushi,4985,null,Eater cancels order,1,39700,22550,0,2700,0,48,55226842
a2016,2400,Sushi,4556,null,Eater cancels order,1,30100,32600,0,2500,0,48,55226944
a5457,8800,Sushi,4349,null,Eater cancels order,1,10500,14200,0,3700,0,48,null
a1494,8400,Tortas,7910,null,Eater cancels order,1,7800,8380,0,3700,0,48,null
a2617,8400,Tortas,7910,null,Eater cancels order,1,7800,8380,0,3700,0,48,null
a2043,5200,Wings,1536,null,Eater cancels order,1,6000,8800,0,2800,1,49,55226944
a2606,3000,Wings,8001,null,Eater cancels order,1,55200,35620,0,2500,0,48,null
a2180,1100,Bakery,3365,null,Eater cancels order,1,7800,8340,0,2100,0,47,null
a1272,3800,Burger,6669,null,Eater cancels order,1,34100,37600,0,3500,0,47,55226840
a2026,700,Burger,3896,null,Eater cancels order,1,9900,7650,0,2700,0,47,55226944
a4702,3600,Burger,7516,null,Eater cancels order,1,8900,7840,0,2500,0,47,55226944
a5406,4400,Dessert,2647,null,Eater cancels order,1,48100,37830,0,2600,0,47,55220392
a4722,9300,Seafood,1192,null,Eater cancels order,1,20500,22500,0,2000,0,47,null
a1446,700,Sushi,6368,null,Eater cancels order,1,37700,40200,0,2500,0,47,55226944
a2014,300,Sushi,4650,null,Eater cancels order,1,72000,32700,0,3900,0,47,55226620
a2602,4500,Sushi,1477,null,Eater cancels order,1,34100,25004,0,2500,0,47,55226944
a3872,2700,Sushi,7810,null,Eater cancels order,1,28800,18100,0,3700,0,47,55226842
a2496,4700,Tacos,5120,null,Eater cancels order,1,20000,23700,22700,3700,2,49,55226620
a2045,2500,Tacos,3672,null,Eater cancels order,1,7800,10200,0,2400,0,47,55226944
a2049,700,Tacos,5345,null,Eater cancels order,1,15200,14700,0,2700,0,47,null
a3504,6400,Tacos,8548,null,Eater cancels order,1,13500,11850,0,2400,0,47,55226944
a3882,8100,Tacos,8884,null,Eater cancels order,1,8000,10500,0,2500,0,47,null
a5460,9800,Tacos,323,null,Eater cancels order,1,54200,46600,0,3000,0,47,null
a5454,2600,Tortas,5915,null,Eater cancels order,1,14000,16300,0,2300,0,47,null
a2611,8900,Wings,8934,null,Eater cancels order,1,9000,11300,0,2300,0,47,55220894
a1476,2100,Antojitos,4200,null,Eater cancels order,1,9000,11800,0,2800,0,46,null
a1500,2100,Antojitos,4200,null,Eater cancels order,1,9000,11800,0,2800,0,46,null
a2010,200,Antojitos,7782,null,Eater cancels order,1,9000,11500,0,2500,0,46,55220896
a2882,9800,Burger,7871,null,Eater cancels order,2,15000,9700,9700,2200,3,49,null
a1999,3800,Burger,6669,null,Eater cancels order,1,34100,37600,0,3500,0,46,55226840
a2196,500,Burger,5295,null,Eater cancels order,1,18900,17130,0,2100,0,46,55226620
a2399,400,Burger,8620,null,Eater cancels order,1,16000,17100,0,2100,0,46,55226944
a4683,6700,Burger,358,null,Eater cancels order,1,21400,14840,0,2000,0,46,null
a5408,9000,Burger,7854,null,Eater cancels order,1,34800,20100,0,2700,0,46,55226842
a5412,3600,Burger,2702,null,Eater cancels order,1,37900,25440,0,2700,0,46,55226944
a5422,3600,Burger,2702,null,Eater cancels order,1,37900,25440,0,2700,0,46,55226944
a3321,1900,Dessert,9374,null,Eater cancels order,1,10000,7500,0,2500,0,46,55226666
a3308,7300,Meat,7649,null,Eater cancels order,1,18000,20300,0,2300,0,46,null
a3862,7400,Pizza,238,null,Eater cancels order,1,25000,17700,0,2200,0,46,55222722
a3875,8600,Pizza,7870,null,Eater cancels order,1,12900,10795,0,3700,0,46,null
a4690,7400,Pizza,7062,null,Eater cancels order,1,35000,20600,0,3100,0,46,55226840
a5444,8600,Pizza,4356,null,Eater cancels order,1,15400,12795,0,3200,0,46,55226616
a5467,5100,Ramen,122,null,Eater cancels order,1,42000,23300,0,2300,0,46,55226944
a5469,9300,Seafood,8562,null,Eater cancels order,1,21700,24800,0,3100,0,46,null
a5431,400,Snacks,4249,null,Eater cancels order,1,9000,11700,0,2700,0,46,55226840
a3848,4000,Sushi,3778,null,Eater cancels order,1,50500,22650,0,0,0,46,null
a2028,8400,Tacos,5350,null,Eater cancels order,1,64500,67100,0,2600,0,46,55226352
a3518,9700,Tamales,9337,null,Eater cancels order,1,8000,8000,0,2400,0,46,null
a1419,6800,Bakery,380,null,Eater cancels order,2,5400,6160,3360,2800,0,45,55226944
a3332,6700,Burger,358,null,Eater cancels order,1,21400,14840,0,2000,0,45,null
a4695,9300,Burger,6071,null,Eater cancels order,1,39900,22150,0,2200,0,45,55226348
a4688,400,Burrito,4104,null,Eater cancels order,1,24000,16200,0,1800,0,45,55226842
a1445,0,Cake,3355,null,Eater cancels order,1,5000,7800,0,2800,0,45,55223770
a1291,8500,Chilaquiles,9236,null,Eater cancels order,1,8000,11100,0,3100,0,45,55226944
a1287,4400,Coffee,1517,null,Eater cancels order,1,11700,13900,0,2200,0,45,55192700
a1460,700,Dessert,1724,null,Eater cancels order,1,6800,9900,0,3100,0,45,null
a1866,5000,Pizza,1692,null,Eater cancels order,2,14900,12830,10430,2400,4,49,55226944
a3876,8000,Pollo,4093,null,Eater cancels order,1,40900,43300,0,2400,0,45,55226842
a5133,7700,Pozole,9993,null,Eater cancels order,1,9200,9250,0,2300,12,57,55226348
a3841,7700,Pozole,1866,null,Eater cancels order,1,10900,10650,0,2600,0,45,55226616
a2024,3300,Snacks,2661,null,Eater cancels order,1,3000,6200,0,3200,0,45,55192700
a1448,4500,Sushi,1477,null,Eater cancels order,1,34100,25004,0,2500,0,45,55226944
a1451,4500,Sushi,1477,null,Eater cancels order,1,34100,25004,0,2500,0,45,55226944
a2620,4500,Sushi,1477,null,Eater cancels order,1,34100,25004,0,2500,0,45,55226944
a4713,800,Tacos,6579,null,Eater cancels order,1,13200,16200,0,3000,0,45,55226620
a1260,0,Antojitos,6520,null,Eater cancels order,1,4200,6900,0,2700,0,44,null
a2387,2700,Antojitos,5907,null,Eater cancels order,1,9500,10600,0,2100,0,44,55226352
a1485,8100,Burger,6673,null,Eater cancels order,1,28000,25300,0,0,0,44,null
a5468,3900,Chilaquiles,2892,null,Eater cancels order,1,15000,18100,0,3100,0,44,null
a1480,700,Dessert,1724,null,Eater cancels order,1,6800,9900,0,3100,0,44,null
a1499,700,Dessert,1724,null,Eater cancels order,1,6800,10500,0,3700,0,44,null
a2616,5400,Dessert,5479,null,Eater cancels order,1,13200,14680,0,3700,0,44,55222722
a3316,7900,Juice,2173,null,Eater cancels order,1,17000,20100,0,3100,0,44,null
a2734,8400,Pizza,1396,null,Eater cancels order,1,50600,37920,36920,2500,1,45,55226620
a3323,2000,Pizza,2998,null,Eater cancels order,1,35800,28140,0,2500,0,44,null
a3503,7400,Pizza,226,null,Eater cancels order,1,15500,10850,0,3100,0,44,55220884
a3884,7400,Pizza,226,null,Eater cancels order,1,15500,10850,0,3100,0,44,55220884
a3839,8000,Pollo,4093,null,Eater cancels order,1,40900,43300,0,2400,0,44,55226842
a3856,8000,Pollo,4093,null,Eater cancels order,1,40900,43300,0,2400,0,44,55226842
a1493,8200,Postry,8164,null,Eater cancels order,1,10600,12800,0,2200,0,44,null
a4159,5100,Ramen,1706,null,Eater cancels order,1,7500,5950,3750,2200,1,45,55226672
a2601,2800,Sushi,4056,null,Eater cancels order,1,14500,14970,0,2500,0,44,null
a5450,8300,Sushi,3455,null,Eater cancels order,1,42200,21100,0,0,0,44,null
a3302,800,Tacos,6579,null,Eater cancels order,1,20500,23500,0,3000,0,44,55226620
a4715,800,Tacos,6579,null,Eater cancels order,1,13200,16200,0,3000,0,44,55226620
a1296,200,Antojitos,7261,null,Eater cancels order,1,5400,9100,0,3700,0,43,55226944
a2416,3800,Burger,1643,null,Eater cancels order,1,23200,19600,0,2200,0,43,55226842
a2217,5500,Coffee,8875,null,Eater cancels order,1,2850,6550,0,3700,0,43,55179736
a1440,2500,Dessert,1085,null,Eater cancels order,1,14000,11200,0,2400,0,43,55222722
a5411,6900,Dessert,1130,null,Eater cancels order,1,10500,13200,0,2700,0,43,55178214
a1290,100,Gorditas,3958,null,Eater cancels order,1,21700,12950,0,2100,0,43,null
a1457,5600,Ice Creame,1572,null,Eater cancels order,1,27600,19660,0,3100,0,43,55226944
a1364,5400,Pizza,7494,null,Eater cancels order,1,23900,27400,21900,3500,12,55,55226842
